"league","season","stage","home_team","away_team","home_team_goal","away_team_goal","result","whh","whd","wha","sjh","sjd","sja","home_bet_avg_prct","draw_bet_avg_prct","away_bet_avg_prct","wh_prediction","sj_prediction","buildupplayspeed_h","buildupplayspeed_a","buildupplayspeedclass_h","buildupplayspeedclass_a","buildupplaydribbling_h","buildupplaydribbling_a","buildupplaypassing_h","buildupplaypassing_a","buildupplaypassingclass_h","buildupplaypassingclass_a","buildupplaypositioningclass_h","buildupplaypositioningclass_a","chancecreationpassing_h","chancecreationpassing_a","chancecreationpassingclass_h","chancecreationpassingclass_a","chancecreationcrossing_h","chancecreationcrossing_a","chancecreationcrossingclass_h","chancecreationcrossingclass_a","chancecreationshooting_h","chancecreationshooting_a","chancecreationshootingclass_h","chancecreationshootingclass_a","chancecreationpositioningclass_h","chancecreationpositioningclass_a","defencepressure_h","defencepressure_a","defencepressureclass_h","defencepressureclass_a","defenceaggression_h","defenceaggression_a","defenceaggressionclass_h","defenceaggressionclass_a","defenceteamwidth_h","defenceteamwidth_a","defenceteamwidthclass_h","defenceteamwidthclass_a","defencedefenderlineclass_h","defencedefenderlineclass_a","player_1","age_player_1","height_player_1","weight_player_1*0.45","player_2","age_player_2","height_player_2","weight_player_2*0.45","home_player_3","age_player_3","height_player_3","weight_player_3*0.45","home_player_4","age_player_4","height_player_4","weight_player_4*0.45","home_player_5","age_player_5","height_player_5","weight_player_5*0.45","home_player_6","age_player_6","height_player_6","weight_player_6*0.45","home_player_7","age_player_7","height_player_7","weight_player_7*0.45","home_player_8","age_player_8","height_player_8","weight_player_8*0.45","home_player_9","age_player_9","height_player_9","weight_player_9*0.45","home_player_10","age_player_10","height_player_10","weight_player_10*0.45","home_player_11","age_player_11","height_player_11","weight_player_11*0.45","player_1_a","age_player_1_a","height_player_1_a","weight_player_1_a*0.45","player_2_a","age_player_2_a","height_player_2_a","weight_player_2_a*0.45","home_player_3_a","age_player_3_a","height_player_3_a","weight_player_3_a*0.45","home_player_4_a","age_player_4_a","height_player_4_a","weight_player_4_a*0.45","home_player_5_a","age_player_5_a","height_player_5_a","weight_player_5_a*0.45","home_player_6_a","age_player_6_a","height_player_6_a","weight_player_6_a*0.45","home_player_7_a","age_player_7_a","height_player_7_a","weight_player_7_a*0.45","home_player_8_a","age_player_8_a","height_player_8_a","weight_player_8_a*0.45","home_player_9_a","age_player_9_a","height_player_9_a","weight_player_9_a*0.45","home_player_10_a","age_player_10_a","height_player_10_a","weight_player_10_a*0.45","home_player_11_a","age_player_11_a","height_player_11_a","weight_player_11_a*0.45"
England Premier League,"2012/2013",8,Liverpool,Reading,1,0,home win,1.4,4.2,9,1.33,4.8,9.5,73.26,22.22,10.81,home,home,66,44,Balanced,Balanced,60,36,45,64,Mixed,Mixed,Organised,Organised,34,62,Normal,Normal,34,65,Normal,Normal,46,42,Normal,Normal,Organised,Organised,51,51,Medium,Medium,52,47,Press,Press,61,52,Normal,Normal,Cover,Cover,Bradley Jones,30,190.5,75.60000000000001,Andre Wisdom,19,185.42,77.4,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Glen Johnson,28,182.88,69.3,Steven Gerrard,32,182.88,82.35000000000001,Joe Allen,22,167.64,61.65,Nuri Sahin,24,180.34,72.45,Suso,19,175.26,69.3,Luis Suarez,25,182.88,84.15,Raheem Sterling,18,170.18,68.4,Alex McCarthy,23,193.04,78.3,Shaun Cummings,23,182.88,75.60000000000001,Kaspars Gorkss,31,190.5,84.15,Adrian Mariappa,26,177.8,80.55,Nicky Shorey,31,175.26,66.60000000000001,Jimmy Kebe,28,187.96,77.4,Danny Guthrie,25,175.26,78.3,Mikele Leigertwood,30,187.96,77.4,Jem Karacan,23,175.26,66.60000000000001,Jobi McAnuff,31,177.8,72.45,Pavel Pogrebnyak,29,187.96,90.45
England Premier League,"2012/2013",8,Manchester United,Stoke City,4,2,home win,1.33,4.5,11,1.29,5.5,11,76.34,20.0,9.0,home,home,38,48,Balanced,Balanced,42,41,44,49,Mixed,Mixed,Organised,Organised,49,51,Normal,Normal,44,59,Normal,Normal,40,49,Normal,Normal,Organised,Organised,54,44,Medium,Medium,53,37,Press,Press,56,51,Normal,Normal,Cover,Cover,David De Gea,22,193.04,81.45,Rafael,22,175.26,68.4,Rio Ferdinand,34,193.04,85.5,Jonny Evans,24,187.96,76.5,Patrice Evra,31,175.26,73.35000000000001,Michael Carrick,31,187.96,73.35000000000001,Paul Scholes,38,170.18,70.65,Antonio Valencia,27,180.34,77.4,Wayne Rooney,27,175.26,82.35000000000001,Danny Welbeck,22,185.42,72.45,Robin van Persie,29,187.96,70.65,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Robert Huth,28,190.5,87.3,Ryan Shawcross,25,190.5,75.60000000000001,Marc Wilson,25,187.96,79.2,Steven Nzonzi,24,190.5,74.25,Dean Whitehead,30,182.88,76.5,Jonathan Walters,29,182.88,78.3,Charlie Adam,27,185.42,81.45,Michael Kightly,26,172.72,70.65,Peter Crouch,31,200.66,83.25
England Premier League,"2012/2013",8,Norwich City,Arsenal,1,0,home win,6,3.8,1.57,6,4,1.53,16.0,25.64,64.52,away,away,45,59,Balanced,Balanced,38,51,55,30,Mixed,Short,Organised,Organised,46,28,Normal,Safe,54,44,Normal,Normal,47,46,Normal,Normal,Organised,Free Form,38,51,Medium,Medium,39,44,Press,Press,51,52,Normal,Normal,Cover,Cover,John Ruddy,26,193.04,95.4,Russell Martin,26,182.88,72.45,Michael Turner,29,193.04,89.10000000000001,Sebastien Bassong,26,187.96,72.45,Javier Garrido,27,177.8,75.60000000000001,Elliott Bennett,24,177.8,72.45,Bradley Johnson,25,177.8,67.5,Alexander Tettey,26,180.34,67.5,Anthony Pilkington,24,180.34,80.55,Wesley Hoolahan,30,167.64,70.65,Grant Holt,31,182.88,78.3,Vito Mannone,24,187.96,79.2,Carl Jenkinson,20,185.42,76.5,Per Mertesacker,28,198.12,89.10000000000001,Thomas Vermaelen,27,182.88,79.2,Andre Santos,29,180.34,73.35000000000001,Gervinho,25,177.8,65.7,Mikel Arteta,30,175.26,63.45,Santi Cazorla,28,167.64,65.7,Aaron Ramsey,22,177.8,69.3,Lukas Podolski,27,182.88,82.35000000000001,Olivier Giroud,26,193.04,87.3
England Premier League,"2012/2013",8,Queens Park Rangers,Everton,1,1,draw,3.2,3.2,2.3,3.4,3.3,2.2,30.3,30.77,44.44,no prediction,no prediction,30,43,Slow,Balanced,39,45,61,40,Mixed,Mixed,Organised,Organised,53,39,Normal,Normal,53,33,Normal,Little,60,63,Normal,Normal,Organised,Organised,50,52,Medium,Medium,44,58,Press,Press,54,59,Normal,Normal,Cover,Cover,Julio Cesar,33,185.42,78.3,Jose Bosingwa,30,182.88,69.3,Samba Diakite,23,185.42,75.60000000000001,Ryan Nelsen,35,182.88,89.10000000000001,Armand Traore,23,182.88,81.45,Stephane M'Bia,26,187.96,81.45,Esteban Granero,25,180.34,74.25,Ji-Sung Park,31,177.8,72.45,Adel Taarabt,23,180.34,77.4,Junior Hoilett,22,172.72,69.3,Bobby Zamora,31,185.42,86.4,Tim Howard,33,190.5,87.3,Seamus Coleman,24,177.8,76.5,Sylvain Distin,35,193.04,87.3,Phil Jagielka,30,182.88,82.35000000000001,Leighton Baines,28,170.18,69.3,Kevin Mirallas,25,182.88,69.3,Philip Neville,35,180.34,75.60000000000001,Leon Osman,31,172.72,63.45,Steven Pienaar,30,170.18,65.7,Nikica Jelavic,27,187.96,83.25,Victor Anichebe,24,185.42,79.2
England Premier League,"2012/2013",8,Sunderland,Newcastle United,1,1,draw,2.62,3,2.9,2.5,3.3,2.88,39.06,31.75,34.6,no prediction,no prediction,43,58,Balanced,Balanced,43,45,51,49,Mixed,Mixed,Organised,Organised,59,47,Normal,Normal,50,54,Normal,Normal,55,46,Normal,Normal,Organised,Organised,47,41,Medium,Medium,45,39,Press,Press,49,51,Normal,Normal,Cover,Cover,Simon Mignolet,24,193.04,86.4,Craig Gardner,26,175.26,80.55,John O'Shea,31,190.5,83.25,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Adam Johnson,25,175.26,62.550000000000004,Sebastian Larsson,27,177.8,69.3,Jack Colback,23,175.26,69.3,James McClean,23,180.34,69.3,Stephane Sessegnon,28,167.64,74.25,Steven Fletcher,25,185.42,75.60000000000001,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Mike Williamson,29,193.04,91.35000000000001,Fabricio Coloccini,30,182.88,82.35000000000001,Davide Santon,21,185.42,82.35000000000001,Jonas Gutierrez,29,182.88,72.45,Yohan Cabaye,26,175.26,70.65,Cheik Tiote,26,180.34,85.5,Hatem Ben Arfa,25,177.8,73.35000000000001,Demba Ba,27,187.96,84.15,Shola Ameobi,31,190.5,94.05
England Premier League,"2012/2013",8,Swansea City,Wigan Athletic,2,1,home win,2.15,3.2,3.5,2,3.4,3.75,48.19,30.3,27.59,no prediction,no prediction,45,51,Balanced,Balanced,44,37,42,56,Mixed,Mixed,Organised,Organised,34,52,Normal,Normal,36,59,Normal,Normal,55,40,Normal,Normal,Free Form,Organised,31,62,Deep,Medium,47,48,Press,Press,42,44,Normal,Normal,Cover,Cover,Michel Vorm,29,182.88,85.5,Angel Rangel,30,180.34,81.45,Chico,25,187.96,74.25,Ashley Williams,28,182.88,90.45,Ben Davies,19,180.34,70.65,Wayne Routledge,27,170.18,76.5,Jonathan De Guzman,25,172.72,69.3,Sung-Yueng Ki,23,185.42,74.25,Leon Britton,30,167.64,64.35000000000001,Pablo Hernandez,27,172.72,71.55,Michu,26,185.42,79.2,Ali Al-Habsi,31,193.04,78.3,Gary Caldwell,30,180.34,73.35000000000001,Maynor Figueroa,29,180.34,84.15,Ivan Ramis,28,187.96,81.45,James McCarthy,22,180.34,71.55,James McArthur,25,177.8,63.45,Emmerson Boyce,33,182.88,70.65,Jean Beausejour,28,177.8,82.35000000000001,Arouna Kone,29,182.88,80.55,Shaun Maloney,29,170.18,68.4,Franco Di Santo,23,193.04,87.3
England Premier League,"2012/2013",8,Tottenham Hotspur,Chelsea,2,4,away win,2.7,3,2.8,2.5,3.4,2.75,38.46,31.25,36.04,no prediction,no prediction,47,67,Balanced,Fast,46,41,40,36,Mixed,Mixed,Organised,Organised,41,41,Normal,Normal,41,34,Normal,Normal,63,44,Normal,Normal,Organised,Organised,63,39,Medium,Medium,54,41,Press,Press,56,46,Normal,Normal,Cover,Cover,Brad Friedel,41,187.96,91.35000000000001,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Steven Caulker,21,190.5,76.5,Jan Vertonghen,25,187.96,85.5,Tom Huddlestone,26,187.96,79.2,Sandro,23,187.96,74.25,Aaron Lennon,25,165.1,62.550000000000004,Gylfi Sigurdsson,23,185.42,76.5,Clint Dempsey,29,185.42,83.25,Jermain Defoe,30,170.18,69.3,Petr Cech,30,195.58,89.10000000000001,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,David Luiz,25,187.96,83.25,Ashley Cole,32,175.26,65.7,Ramires,25,180.34,69.3,John Obi Mikel,25,187.96,82.35000000000001,Juan Mata,24,170.18,62.550000000000004,Oscar,21,177.8,66.60000000000001,Eden Hazard,21,172.72,73.35000000000001,Fernando Torres,28,185.42,77.4
England Premier League,"2012/2013",8,West Bromwich Albion,Manchester City,1,2,away win,5,3.4,1.75,4.8,3.8,1.73,20.41,27.78,57.47,away,away,62,59,Balanced,Balanced,32,35,51,29,Mixed,Short,Organised,Free Form,53,38,Normal,Normal,50,36,Normal,Normal,60,24,Normal,Little,Organised,Free Form,41,48,Medium,Medium,40,47,Press,Press,49,54,Normal,Normal,Cover,Cover,Ben Foster,29,193.04,89.10000000000001,Gabriel Tamas,29,187.96,78.3,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,Youssuf Mulumbu,25,177.8,75.60000000000001,Claudio Yacob,25,180.34,72.45,Marc-Antoine Fortune,31,182.88,75.60000000000001,James Morrison,26,177.8,63.45,Graham Dorrans,25,175.26,72.45,Shane Long,25,180.34,80.55,Joe Hart,25,195.58,90.45,Micah Richards,24,180.34,82.35000000000001,Vincent Kompany,26,193.04,84.15,Joleon Lescott,30,187.96,88.2,Gael Clichy,27,175.26,64.35000000000001,James Milner,26,175.26,69.3,Gareth Barry,31,182.88,78.3,Samir Nasri,25,175.26,74.25,Yaya Toure,29,187.96,89.10000000000001,Mario Balotelli,22,187.96,87.3,Carlos Tevez,28,172.72,70.65
England Premier League,"2012/2013",8,West Ham United,Southampton,4,1,home win,1.91,3.4,4,1.83,3.8,4,53.48,27.78,25.0,no prediction,home,77,52,Fast,Balanced,37,31,57,46,Mixed,Mixed,Organised,Organised,68,42,Risky,Normal,73,54,Lots,Normal,29,30,Little,Little,Organised,Organised,30,50,Deep,Medium,37,65,Press,Press,41,44,Normal,Normal,Cover,Cover,Jussi Jaaskelainen,37,190.5,79.2,James Tomkins,23,190.5,73.35000000000001,James Collins,29,193.04,89.10000000000001,Winston Reid,24,190.5,86.4,George McCartney,31,182.88,75.60000000000001,Mark Noble,25,180.34,75.60000000000001,Mohamed Diame,25,185.42,79.2,Yossi Benayoun,32,177.8,69.3,Kevin Nolan,30,182.88,87.3,Matt Jarvis,26,170.18,71.55,Andy Carroll,23,190.5,78.3,Artur Boruc,32,193.04,86.4,Nathaniel Clyne,21,175.26,66.60000000000001,Jos Hooiveld,29,193.04,82.35000000000001,Jose Fonte,29,187.96,80.55,Maya Yoshida,24,187.96,77.4,Jason Puncheon,26,172.72,70.65,Morgan Schneiderlin,23,180.34,74.25,Steven Davis,27,172.72,71.55,Adam Lallana,24,172.72,72.45,Jay Rodriguez,23,185.42,69.3,Guilherme Do Prado,31,187.96,78.3
England Premier League,"2012/2013",9,Arsenal,Queens Park Rangers,1,0,home win,1.33,4.5,9,1.33,5.25,9,75.19,20.51,11.0,home,home,59,30,Balanced,Slow,51,39,30,61,Short,Mixed,Organised,Organised,28,53,Safe,Normal,44,53,Normal,Normal,46,60,Normal,Normal,Free Form,Organised,51,50,Medium,Medium,44,44,Press,Press,52,54,Normal,Normal,Cover,Cover,Vito Mannone,24,187.96,79.2,Bacary Sagna,29,175.26,71.55,Per Mertesacker,28,198.12,89.10000000000001,Thomas Vermaelen,27,182.88,79.2,Andre Santos,29,180.34,73.35000000000001,Mikel Arteta,30,175.26,63.45,Jack Wilshere,20,172.72,67.5,Santi Cazorla,28,167.64,65.7,Aaron Ramsey,22,177.8,69.3,Lukas Podolski,27,182.88,82.35000000000001,Olivier Giroud,26,193.04,87.3,Julio Cesar,33,185.42,78.3,Jose Bosingwa,30,182.88,69.3,Stephane M'Bia,26,187.96,81.45,Ryan Nelsen,35,182.88,89.10000000000001,Armand Traore,23,182.88,81.45,Shaun Wright-Phillips,31,165.1,63.45,Samba Diakite,23,185.42,75.60000000000001,Esteban Granero,25,180.34,74.25,Junior Hoilett,22,172.72,69.3,Adel Taarabt,23,180.34,77.4,Bobby Zamora,31,185.42,86.4
England Premier League,"2012/2013",9,Aston Villa,Norwich City,1,1,draw,1.91,3.2,4,1.9,3.75,4,52.49,28.78,25.0,no prediction,home,63,45,Balanced,Balanced,37,38,54,55,Mixed,Mixed,Organised,Organised,60,46,Normal,Normal,48,54,Normal,Normal,38,47,Normal,Normal,Organised,Organised,35,38,Medium,Medium,44,39,Press,Press,54,51,Normal,Normal,Cover,Cover,Brad Guzan,28,193.04,94.05,Chris Herd,23,172.72,75.60000000000001,Ron Vlaar,27,187.96,78.3,Matthew Lowton,23,180.34,77.4,Joseph Bennett,22,177.8,73.35000000000001,Karim El Ahmadi,27,185.42,77.4,Fabian Delph,23,175.26,59.4,Marc Albrighton,23,175.26,66.60000000000001,Brett Holman,28,177.8,74.25,Gabriel Agbonlahor,26,180.34,78.3,Christian Benteke,22,190.5,82.35000000000001,John Ruddy,26,193.04,95.4,Russell Martin,26,182.88,72.45,Michael Turner,29,193.04,89.10000000000001,Sebastien Bassong,26,187.96,72.45,Javier Garrido,27,177.8,75.60000000000001,Alexander Tettey,26,180.34,67.5,Bradley Johnson,25,177.8,67.5,Elliott Bennett,24,177.8,72.45,Wesley Hoolahan,30,167.64,70.65,Anthony Pilkington,24,180.34,80.55,Grant Holt,31,182.88,78.3
England Premier League,"2012/2013",9,Chelsea,Manchester United,2,3,away win,2.3,3.3,2.9,2.3,3.5,3,43.48,29.41,33.9,no prediction,no prediction,67,38,Fast,Balanced,41,42,36,44,Mixed,Mixed,Organised,Organised,41,49,Normal,Normal,34,44,Normal,Normal,44,40,Normal,Normal,Organised,Organised,39,54,Medium,Medium,41,53,Press,Press,46,56,Normal,Normal,Cover,Cover,Petr Cech,30,195.58,89.10000000000001,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,David Luiz,25,187.96,83.25,Ashley Cole,32,175.26,65.7,Ramires,25,180.34,69.3,John Obi Mikel,25,187.96,82.35000000000001,Juan Mata,24,170.18,62.550000000000004,Oscar,21,177.8,66.60000000000001,Eden Hazard,21,172.72,73.35000000000001,Fernando Torres,28,185.42,77.4,David De Gea,22,193.04,81.45,Rafael,22,175.26,68.4,Rio Ferdinand,34,193.04,85.5,Jonny Evans,24,187.96,76.5,Patrice Evra,31,175.26,73.35000000000001,Antonio Valencia,27,180.34,77.4,Tom Cleverley,23,175.26,66.60000000000001,Michael Carrick,31,187.96,73.35000000000001,Ashley Young,27,175.26,64.35000000000001,Wayne Rooney,27,175.26,82.35000000000001,Robin van Persie,29,187.96,70.65
England Premier League,"2012/2013",9,Everton,Liverpool,2,2,draw,2.6,3.2,2.6,2.75,3.3,2.6,37.38,30.77,38.46,no prediction,no prediction,43,66,Balanced,Balanced,45,60,40,45,Mixed,Mixed,Organised,Organised,39,34,Normal,Normal,33,34,Little,Normal,63,46,Normal,Normal,Organised,Organised,52,51,Medium,Medium,58,52,Press,Press,59,61,Normal,Normal,Cover,Cover,Tim Howard,33,190.5,87.3,Seamus Coleman,24,177.8,76.5,Phil Jagielka,30,182.88,82.35000000000001,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Steven Naismith,26,177.8,71.55,Philip Neville,35,180.34,75.60000000000001,Leon Osman,31,172.72,63.45,Kevin Mirallas,25,182.88,69.3,Marouane Fellaini,25,193.04,84.15,Nikica Jelavic,27,187.96,83.25,Bradley Jones,30,190.5,75.60000000000001,Andre Wisdom,19,185.42,77.4,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Jose Enrique,26,182.88,75.60000000000001,Steven Gerrard,32,182.88,82.35000000000001,Joe Allen,22,167.64,61.65,Nuri Sahin,24,180.34,72.45,Suso,19,175.26,69.3,Luis Suarez,25,182.88,84.15,Raheem Sterling,18,170.18,68.4
England Premier League,"2012/2013",9,Manchester City,Swansea City,1,0,home win,1.22,6,10,1.2,6.5,15,82.64,16.0,8.0,home,home,59,45,Balanced,Balanced,35,44,29,42,Short,Mixed,Free Form,Organised,38,34,Normal,Normal,36,36,Normal,Normal,24,55,Little,Normal,Free Form,Free Form,48,31,Medium,Deep,47,47,Press,Press,54,42,Normal,Normal,Cover,Cover,Joe Hart,25,195.58,90.45,Micah Richards,24,180.34,82.35000000000001,Vincent Kompany,26,193.04,84.15,Matija Nastasic,19,187.96,82.35000000000001,Gael Clichy,27,175.26,64.35000000000001,Samir Nasri,25,175.26,74.25,Gareth Barry,31,182.88,78.3,Yaya Toure,29,187.96,89.10000000000001,Aleksandar Kolarov,27,187.96,82.35000000000001,Carlos Tevez,28,172.72,70.65,Sergio Aguero,24,172.72,73.35000000000001,Michel Vorm,29,182.88,85.5,Angel Rangel,30,180.34,81.45,Ashley Williams,28,182.88,90.45,Chico,25,187.96,74.25,Ben Davies,19,180.34,70.65,Sung-Yueng Ki,23,185.42,74.25,Wayne Routledge,27,170.18,76.5,Leon Britton,30,167.64,64.35000000000001,Jonathan De Guzman,25,172.72,69.3,Pablo Hernandez,27,172.72,71.55,Michu,26,185.42,79.2
England Premier League,"2012/2013",9,Newcastle United,West Bromwich Albion,2,1,home win,2,3.3,3.6,1.91,3.6,4,51.15,28.99,26.32,no prediction,no prediction,58,62,Balanced,Balanced,45,32,49,51,Mixed,Mixed,Organised,Organised,47,53,Normal,Normal,54,50,Normal,Normal,46,60,Normal,Normal,Organised,Organised,41,41,Medium,Medium,39,40,Press,Press,51,49,Normal,Normal,Cover,Cover,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Fabricio Coloccini,30,182.88,82.35000000000001,Mike Williamson,29,193.04,91.35000000000001,Davide Santon,21,185.42,82.35000000000001,Hatem Ben Arfa,25,177.8,73.35000000000001,Yohan Cabaye,26,175.26,70.65,James Perch,27,180.34,79.2,Jonas Gutierrez,29,182.88,72.45,Demba Ba,27,187.96,84.15,Shola Ameobi,31,190.5,94.05,Ben Foster,29,193.04,89.10000000000001,Gabriel Tamas,29,187.96,78.3,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Liam Ridgewell,28,187.96,78.3,James Morrison,26,177.8,63.45,Zoltan Gera,33,182.88,74.25,Youssuf Mulumbu,25,177.8,75.60000000000001,Graham Dorrans,25,175.26,72.45,Peter Odemwingie,31,182.88,73.35000000000001,Romelu Lukaku,19,190.5,93.15
England Premier League,"2012/2013",9,Reading,Fulham,3,3,draw,2.7,3.2,2.5,2.8,3.4,2.5,36.36,30.3,40.0,no prediction,no prediction,44,52,Balanced,Balanced,36,34,64,48,Mixed,Mixed,Organised,Organised,62,39,Normal,Normal,65,54,Normal,Normal,42,59,Normal,Normal,Organised,Organised,51,29,Medium,Deep,47,30,Press,Contain,52,39,Normal,Normal,Cover,Cover,Alex McCarthy,23,193.04,78.3,Shaun Cummings,23,182.88,75.60000000000001,Kaspars Gorkss,31,190.5,84.15,Adrian Mariappa,26,177.8,80.55,Nicky Shorey,31,175.26,66.60000000000001,Pavel Pogrebnyak,29,187.96,90.45,Jay Tabb,28,170.18,63.45,Mikele Leigertwood,30,187.96,77.4,Jimmy Kebe,28,187.96,77.4,Jobi McAnuff,31,177.8,72.45,Jason Roberts,34,185.42,91.35000000000001,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Brede Hangeland,31,195.58,91.35000000000001,John Arne Riise,32,187.96,81.45,Damien Duff,33,177.8,74.25,Chris Baird,30,180.34,73.35000000000001,Mahamadou Diarra,31,182.88,81.45,Kieran Richardson,28,175.26,68.4,Dimitar Berbatov,31,187.96,74.25,Hugo Rodallega,27,180.34,71.55
England Premier League,"2012/2013",9,Southampton,Tottenham Hotspur,1,2,away win,4,3.4,1.83,4,3.8,1.83,25.0,27.78,54.64,away,away,52,47,Balanced,Balanced,31,46,46,40,Mixed,Mixed,Organised,Organised,42,41,Normal,Normal,54,41,Normal,Normal,30,63,Little,Normal,Organised,Organised,50,63,Medium,Medium,65,54,Press,Press,44,56,Normal,Normal,Cover,Cover,Artur Boruc,32,193.04,86.4,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Maya Yoshida,24,187.96,77.4,Daniel Fox,26,180.34,77.4,Jason Puncheon,26,172.72,70.65,Steven Davis,27,172.72,71.55,Morgan Schneiderlin,23,180.34,74.25,Adam Lallana,24,172.72,72.45,Rickie Lambert,30,187.96,76.5,Jay Rodriguez,23,185.42,69.3,Brad Friedel,41,187.96,91.35000000000001,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Steven Caulker,21,190.5,76.5,Jan Vertonghen,25,187.96,85.5,Sandro,23,187.96,74.25,Tom Huddlestone,26,187.96,79.2,Aaron Lennon,25,165.1,62.550000000000004,Clint Dempsey,29,185.42,83.25,Gareth Bale,23,182.88,73.35000000000001,Jermain Defoe,30,170.18,69.3
England Premier League,"2012/2013",9,Stoke City,Sunderland,0,0,draw,1.91,3.3,3.9,2,3.3,4,51.15,30.3,25.32,no prediction,no prediction,48,43,Balanced,Balanced,41,43,49,51,Mixed,Mixed,Organised,Organised,51,59,Normal,Normal,59,50,Normal,Normal,49,55,Normal,Normal,Organised,Organised,44,47,Medium,Medium,37,45,Press,Press,51,49,Normal,Normal,Cover,Cover,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Ryan Shawcross,25,190.5,75.60000000000001,Robert Huth,28,190.5,87.3,Marc Wilson,25,187.96,79.2,Michael Kightly,26,172.72,70.65,Dean Whitehead,30,182.88,76.5,Charlie Adam,27,185.42,81.45,Steven Nzonzi,24,190.5,74.25,Jonathan Walters,29,182.88,78.3,Peter Crouch,31,200.66,83.25,Simon Mignolet,24,193.04,86.4,Craig Gardner,26,175.26,80.55,John O'Shea,31,190.5,83.25,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Adam Johnson,25,175.26,62.550000000000004,Sebastian Larsson,27,177.8,69.3,Lee Cattermole,24,177.8,75.60000000000001,Jack Colback,23,175.26,69.3,James McClean,23,180.34,69.3,Steven Fletcher,25,185.42,75.60000000000001
England Premier League,"2012/2013",9,Wigan Athletic,West Ham United,2,1,home win,2.25,3.2,3.1,2.25,3.4,3.2,44.44,30.3,31.75,no prediction,no prediction,51,77,Balanced,Fast,37,37,56,57,Mixed,Mixed,Organised,Organised,52,68,Normal,Risky,59,73,Normal,Lots,40,29,Normal,Little,Organised,Organised,62,30,Medium,Deep,48,37,Press,Press,44,41,Normal,Normal,Cover,Cover,Ali Al-Habsi,31,193.04,78.3,Ivan Ramis,28,187.96,81.45,Gary Caldwell,30,180.34,73.35000000000001,Maynor Figueroa,29,180.34,84.15,Emmerson Boyce,33,182.88,70.65,James McCarthy,22,180.34,71.55,James McArthur,25,177.8,63.45,Jean Beausejour,28,177.8,82.35000000000001,Arouna Kone,29,182.88,80.55,Franco Di Santo,23,193.04,87.3,Shaun Maloney,29,170.18,68.4,Jussi Jaaskelainen,37,190.5,79.2,James Tomkins,23,190.5,73.35000000000001,James Collins,29,193.04,89.10000000000001,Winston Reid,24,190.5,86.4,George McCartney,31,182.88,75.60000000000001,Mark Noble,25,180.34,75.60000000000001,Mohamed Diame,25,185.42,79.2,Yossi Benayoun,32,177.8,69.3,Kevin Nolan,30,182.88,87.3,Matt Jarvis,26,170.18,71.55,Andy Carroll,23,190.5,78.3
England Premier League,"2012/2013",10,Fulham,Everton,2,2,draw,2.62,3.4,2.6,2.75,3.4,2.5,37.24,29.41,39.22,no prediction,no prediction,52,43,Balanced,Balanced,34,45,48,40,Mixed,Mixed,Organised,Organised,39,39,Normal,Normal,54,33,Normal,Little,59,63,Normal,Normal,Organised,Organised,29,52,Deep,Medium,30,58,Contain,Press,39,59,Normal,Normal,Cover,Cover,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Brede Hangeland,31,195.58,91.35000000000001,John Arne Riise,32,187.96,81.45,Damien Duff,33,177.8,74.25,Mahamadou Diarra,31,182.88,81.45,Chris Baird,30,180.34,73.35000000000001,Alex Kacaniklic,21,180.34,71.55,Dimitar Berbatov,31,187.96,74.25,Bryan Ruiz,27,187.96,77.4,Tim Howard,33,190.5,87.3,Seamus Coleman,24,177.8,76.5,Johnny Heitinga,29,180.34,76.5,Phil Jagielka,30,182.88,82.35000000000001,Leighton Baines,28,170.18,69.3,Kevin Mirallas,25,182.88,69.3,Philip Neville,35,180.34,75.60000000000001,Leon Osman,31,172.72,63.45,Steven Pienaar,30,170.18,65.7,Marouane Fellaini,25,193.04,84.15,Nikica Jelavic,27,187.96,83.25
